MovieID,Count
0003707,192
0003708,881
0003709,344
0003710,3430
0003711,122
0003712,367
0003713,49969
0003714,2974
0003715,20208
0003716,3461
0003717,443
0003718,542
0003719,954
0003720,445
0003721,613
0003722,211
0003723,214
0003724,674
0003725,10470
0003726,153
0003727,212
0003728,20835
0003729,245
0003730,40191
0003731,88
0003732,156
0003733,2624
0003734,1705
0003735,754
0003736,8582
0003737,992
0003738,104
0003739,677
0003740,6918
0003741,429
0003742,16723
0003743,4317
0003744,184
0003745,716
0003746,1497
0003747,1088
0003748,121
0003749,1078
0003750,393
0003751,786
0003752,235
0003753,134
0003754,139
0003755,240
0003756,93241
0003757,815
0003758,6695
0003759,1334
0003760,492
0003761,195
0003762,119
0003763,2021
0003764,79
0003765,3389
0003766,2266
0003767,308
0003768,2717
0003769,3332
0003770,162
0003771,132
0003772,771
0003773,2093
0003774,307
0003775,1987
0003776,180
0003777,4231
0003778,1522
0003779,469
0003780,174
0003781,736
0003782,51622
0003783,782
0003784,1515
0003785,141
0003786,115
0003787,12424
0003788,140
0003789,651
0003790,57
0003791,490
0003792,389
0003793,144
0003794,1260
0003795,174
0003796,6442
0003797,447
0003798,38514
0003799,159
0003800,182
0003801,7618
0003802,355
0003803,467
0003804,1027
0003805,128
0003806,128
0003807,2833
0003808,1347
0003809,1787
0003810,3429
0003811,528
0003812,2090
0003813,402
0003814,10894
0003815,889
0003816,4585
0003817,28557
0003818,199
0003819,346
0003820,682
0003821,390
0003822,204
0003823,293
0003824,31413
0003825,104632
0003826,10297
0003827,354
0003828,1931
0003829,270
0003830,2846
0003831,113
0003832,144
0003833,2540
0003834,227
0003835,9691
0003836,201
0003837,469
0003838,666
0003839,222
0003840,17959
0003841,2148
0003842,592
0003843,118
0003844,95
0003845,123
0003846,123
0003847,1343
0003848,120
0003849,542
0003850,116
0003851,681
0003852,678
0003853,60
0003854,1953
0003855,205
0003856,247
0003857,306
0003858,7333
0003859,1065
0003860,160454
0003861,126
0003862,7532
0003863,2255
0003864,54922
0003865,1288
0003866,122
0003867,208
0003868,505
0003869,109
0003870,8850
0003871,281
0003872,1364
0003873,226
0003874,248
0003875,32097
0003876,478
0003877,146
0003878,117
0003879,13749
0003880,4420
0003881,1260
0003882,1214
0003883,251
0003884,125
0003885,384
0003886,6072
0003887,3881
0003888,1846
0003889,1635
0003890,20807
0003891,177
0003892,118
0003893,26961
0003894,20251
0003895,256
0003896,1228
0003897,98
0003898,179
0003899,563
0003900,20281
0003901,114
0003902,142
0003903,11853
0003904,246
0003905,62457
0003906,766
0003907,2838
0003908,115
0003909,532
0003910,241
0003911,1386
0003912,675
0003913,429
0003914,838
0003915,766
0003916,210
0003917,97939
0003918,146
0003919,472
0003920,16293
0003921,6642
0003922,162
0003923,9103
0003924,212
0003925,106807
0003926,13359
0003927,2124
0003928,7074
0003929,101
0003930,119
0003931,143
0003932,1445
0003933,248
0003934,2189
0003935,8091
0003936,40767
0003937,248
0003938,153996
0003939,203
0003940,143
0003941,172
0003942,14763
0003943,1011
0003944,1455
0003945,241
0003946,4288
0003947,226
0003948,333
0003949,2373
0003950,589
0003951,693
0003952,119
0003953,77
0003954,15403
0003955,3126
0003956,105
0003957,365
0003958,5310
0003959,444
0003960,11005
0003961,876
0003962,140979
0003963,118
0003964,82
0003965,1734
0003966,42223
0003967,405
0003968,542
0003969,82
0003970,2341
0003971,516
0003972,15028
0003973,132
0003974,653
0003975,3093
0003976,1645
0003977,285
0003978,1125
0003979,420
0003980,88
0003981,409
0003982,172
0003983,214
0003984,2931
0003985,118
0003986,2195
0003987,595
0003988,2741
0003989,111
0003990,3082
0003991,128
0003992,163
0003993,1518
0003994,437
0003995,960
0003996,196
0003997,159
0003998,1790
0003999,9427
0004000,140
0004001,508
0004002,200
0004003,118
0004004,372
0004005,1381
0004006,156
0004007,4110
0004008,820
0004009,218
0004010,1543
0004011,2965
0004012,9827
0004013,646
0004014,538
0004015,536
0004016,82
0004017,400
0004018,172
0004019,588
0004020,107
0004021,198
0004022,135
0004023,140
0004024,141
0004025,162
0004026,934
0004027,2708
0004028,279
0004029,892
0004030,479
0004031,7633
0004032,116
0004033,4372
0004034,93
0004035,52
0004036,508
0004037,248
0004038,327
0004039,393
0004040,3607
0004041,602
0004042,1856
0004043,90591
0004044,236
0004045,1301
0004046,165
0004047,439
0004048,751
0004049,5518
0004050,872
0004051,767
0004052,1341
0004053,90
0004054,2563
0004055,4216
0004056,52025
0004057,361
0004058,127
0004059,141
0004060,5403
0004061,347
0004062,305
0004063,280
0004064,4378
0004065,136
0004066,359
0004067,4453
0004068,1014
0004069,5414
0004070,265
0004071,233
0004072,3655
0004073,376
0004074,1460
0004075,141
0004076,96
0004077,320
0004078,6124
0004079,315
0004080,31372
0004081,110
0004082,630
0004083,156
0004084,193
0004085,1363
0004086,2806
0004087,196
0004088,494
0004089,21257
0004090,149
0004091,180
0004092,2226
0004093,202
0004094,700
0004095,611
0004096,181
0004097,1715
0004098,6581
0004099,903
0004100,13874
0004101,84
0004102,459
0004103,1187
0004104,365
0004105,613
0004106,1830
0004107,152
0004108,243
0004109,24852
0004110,457
0004111,343
0004112,177
0004113,136
0004114,134
0004115,4218
0004116,575
0004117,1558
0004118,566
0004119,1381
0004120,188
0004121,186
0004122,1150
0004123,121769
0004124,1111
0004125,165
0004126,104
0004127,10487
0004128,183
0004129,694
0004130,233
0004131,1853
0004132,94
0004133,708
0004134,553
0004135,33354
0004136,4242
0004137,383
0004138,3982
0004139,273
0004140,165
0004141,45636
0004142,156
0004143,201
0004144,7132
0004145,6584
0004146,1055
0004147,7299
0004148,312
0004149,25581
0004150,1666
0004151,263
0004152,476
0004153,600
0004154,212
0004155,5266
0004156,359
0004157,14401
0004158,117
0004159,33723
0004160,435
0004161,1799
0004162,567
0004163,1012
0004164,1008
0004165,1396
0004166,3012
0004167,1738
0004168,3088
0004169,166
0004170,179
0004171,16890
0004172,113
0004173,1984
0004174,533
0004175,244
0004176,116
0004177,2380
0004178,592
0004179,2250
0004180,133
0004181,868
0004182,363
0004183,119
0004184,1240
0004185,4372
0004186,204
0004187,1210
0004188,138
0004189,1371
0004190,132
0004191,134
0004192,194
0004193,294
0004194,319
0004195,153
0004196,690
0004197,3893
0004198,1740
0004199,109
0004200,94
0004201,2588
0004202,119
0004203,165
0004204,753
0004205,124
0004206,106
0004207,7224
0004208,508
0004209,843
0004210,11955
0004211,244
0004212,426
0004213,87
0004214,7643
0004215,246
0004216,46150
0004217,252
0004218,258
0004219,10942
0004220,182
0004221,509
0004222,388
0004223,90
0004224,1349
0004225,8541
0004226,96
0004227,52388
0004228,228
0004229,1282
0004230,193
0004231,82
0004232,437
0004233,230
0004234,302
0004235,143
0004236,85
0004237,3922
0004238,1883
0004239,223
0004240,955
0004241,188
0004242,297
0004243,148
0004244,1226
0004245,99
0004246,175
0004247,5909
0004248,11346
0004249,3496
0004250,402
0004251,209
0004252,193
0004253,2976
0004254,1307
0004255,3861
0004256,40201
0004257,960
0004258,678
0004259,899
0004260,20845
0004261,314
0004262,48877
0004263,1388
0004264,288
0004265,278
0004266,85050
0004267,2565
0004268,1294
0004269,15769
0004270,1388
0004271,12950
0004272,109
0004273,456
0004274,251
0004275,219
0004276,321
0004277,144
0004278,1714
0004279,1009
0004280,417
0004281,3493
0004282,2315
0004283,1505
0004284,16470
0004285,1249
0004286,446
0004287,6677
0004288,941
0004289,5655
0004290,2378
0004291,1526
0004292,349
0004293,708
0004294,44
0004295,114
0004296,542
0004297,114
0004298,4191
0004299,1897
0004300,81
0004301,219
0004302,55605
0004303,122
0004304,115
0004305,301
0004306,151292
0004307,135
0004308,1018
0004309,144
0004310,4679
0004311,108
0004312,494
0004313,141
0004314,106
0004315,56213
0004316,169
0004317,703
0004318,115
0004319,195
0004320,1679
0004321,455
0004322,127
0004323,585
0004324,165
0004325,89
0004326,117
0004327,1729
0004328,1651
0004329,174
0004330,63042
0004331,8868
0004332,85
0004333,868
0004334,433
0004335,1000
0004336,1545
0004337,372
0004338,39
0004339,10226
0004340,1265
0004341,28076
0004342,1776
0004343,548
0004344,294
0004345,90387
0004346,2365
0004347,238
0004348,525
0004349,118
0004350,869
0004351,330
0004352,3865
0004353,12148
0004354,2948
0004355,12882
0004356,106020
0004357,494
0004358,242
0004359,390
0004360,5301
0004361,332
0004362,36
0004363,232
0004364,29537
0004365,141
0004366,3238
0004367,1409
0004368,110
0004369,35095
0004370,1587
0004371,283
0004372,2158
0004373,87
0004374,7070
0004375,205
0004376,189
0004377,2494
0004378,711
0004379,270
0004380,8797
0004381,1340
0004382,158
0004383,4051
0004384,30580
0004385,1526
0004386,7401
0004387,2028
0004388,189
0004389,30958
0004390,1826
0004391,205
0004392,27127
0004393,38659
0004394,1297
0004395,264
0004396,4196
0004397,246
0004398,1437
0004399,175
0004400,202
0004401,288
0004402,41028
0004403,192
0004404,88
0004405,2774
0004406,464
0004407,1799
0004408,159
0004409,639
0004410,103
0004411,2214
0004412,509
0004413,2564
0004414,1610
0004415,1645
0004416,273
0004417,83
0004418,15119
0004419,1724
0004420,15835
0004421,223
0004422,171
0004423,81
0004424,239
0004425,134
0004426,582
0004427,6633
0004428,355
0004429,5210
0004430,171
0004431,282
0004432,156183
0004433,95
0004434,447
0004435,90
0004436,137
0004437,94
0004438,2033
0004439,797
0004440,428
0004441,3719
0004442,2659
0004443,136
0004444,422
0004445,212
0004446,196
0004447,370
0004448,452
0004449,1019
0004450,2509
0004451,301
0004452,994
0004453,238
0004454,6819
0004455,204
0004456,1011
0004457,64
0004458,188
0004459,405
0004460,2053
0004461,791
0004462,84
0004463,1992
0004464,73
0004465,5619
0004466,95
0004467,389
0004468,1006
0004469,135
0004470,416
0004471,105
0004472,101118
0004473,541
0004474,4241
0004475,101
0004476,566
0004477,276
0004478,2551
0004479,23884
0004480,172
0004481,224
0004482,1639
0004483,1032
0004484,1276
0004485,3180
0004486,193
0004487,118
0004488,33175
0004489,1404
0004490,10258
0004491,453
0004492,9353
0004493,6381
0004494,130
0004495,614
0004496,9519
0004497,714
0004498,269
0004499,428
0004500,258
0004501,595
0004502,104
0004503,1779
0004504,176
0004505,238
0004506,33731
0004507,3445
0004508,5939
0004509,2516
0004510,119
0004511,237
0004512,2656
0004513,199
0004514,131
0004515,2179
0004516,1233
0004517,8440
0004518,235
0004519,2806
0004520,26500
0004521,962
0004522,5736
0004523,204
0004524,5792
0004525,537
0004526,116
0004527,350
0004528,2246
0004529,245
0004530,382
0004531,2311
0004532,88
0004533,6857
0004534,418
0004535,3735
0004536,1323
0004537,150
0004538,124
0004539,122
0004540,125
0004541,392
0004542,116
0004543,1384
0004544,217
0004545,70799
0004546,23270
0004547,1280
0004548,310
0004549,249
0004550,418
0004551,722
0004552,1103
0004553,2270
0004554,325
0004555,197
0004556,164
0004557,6294
0004558,1397
0004559,2126
0004560,124
0004561,1031
0004562,544
0004563,2657
0004564,882
0004565,5979
0004566,305
0004567,92
0004568,5174
0004569,1882
0004570,20703
0004571,104
0004572,214
0004573,92
0004574,62
0004575,2556
0004576,122
0004577,106291
0004578,941
0004579,253
0004580,478
0004581,3363
0004582,229
0004583,2457
0004584,68
0004585,714
0004586,14888
0004587,2849
0004588,824
0004589,129
0004590,78719
0004591,5246
0004592,1575
0004593,119
0004594,4190
0004595,1501
0004596,3752
0004597,136
0004598,1078
0004599,1409
0004600,557
0004601,1842
0004602,838
0004603,130
0004604,119
0004605,59
0004606,160
0004607,1060
0004608,263
0004609,3922
0004610,449
0004611,142
0004612,12453
0004613,472
0004614,33
0004615,146
0004616,198
0004617,390
0004618,160
0004619,95
0004620,117
0004621,1204
0004622,338
0004623,354
0004624,377
0004625,493
0004626,815
0004627,6432
0004628,8519
0004629,4316
0004630,3087
0004631,1281
0004632,433
0004633,41850
0004634,6409
0004635,433
0004636,4963
0004637,97
0004638,267
0004639,1184
0004640,122158
0004641,3775
0004642,130
0004643,377
0004644,2946
0004645,296
0004646,617
0004647,466
0004648,794
0004649,973
0004650,285
0004651,2218
0004652,14966
0004653,2259
0004654,153
0004655,397
0004656,130782
0004657,310
0004658,5741
0004659,413
0004660,25232
0004661,51392
0004662,510
0004663,5017
0004664,113
0004665,87
0004666,578
0004667,429
0004668,154
0004669,6989
0004670,58624
0004671,4954
0004672,162
0004673,339
0004674,352
0004675,1163
0004676,455
0004677,6015
0004678,2551
0004679,2862
0004680,4095
0004681,834
0004682,3427
0004683,48149
0004684,1051
0004685,9837
0004686,14661
0004687,93
0004688,1132
0004689,763
0004690,1155
0004691,4299
0004692,967
0004693,1384
0004694,118
0004695,2486
0004696,171
0004697,42872
0004698,57766
0004699,2124
0004700,289
0004701,1158
0004702,99
0004703,161
0004704,2743
0004705,58536
0004706,99
0004707,110
0004708,166
0004709,3769
0004710,430
0004711,22
0004712,2370
0004713,503
0004714,218
0004715,1090
0004716,161
0004717,586
0004718,219
0004719,2329
0004720,1215
0004721,9451
0004722,160
0004723,187
0004724,67
0004725,951
0004726,239
0004727,41128
0004728,148
0004729,142
0004730,1114
0004731,270
0004732,90
0004733,1250
0004734,118
0004735,119
0004736,19377
0004737,137
0004738,287
0004739,25465
0004740,20722
0004741,586
0004742,124
0004743,80
0004744,126
0004745,114327
0004746,374
0004747,996
0004748,470
0004749,313
0004750,172
0004751,12667
0004752,10690
0004753,16907
0004754,3130
0004755,135
0004756,104
0004757,1442
0004758,732
0004759,206
0004760,146
0004761,22625
0004762,91
0004763,130
0004764,270
0004765,97
0004766,1380
0004767,3400
0004768,124
0004769,560
0004770,547
0004771,411
0004772,1185
0004773,2071
0004774,4605
0004775,668
0004776,203
0004777,4777
0004778,25247
0004779,1832
0004780,1512
0004781,9772
0004782,174
0004783,3301
0004784,264
0004785,854
0004786,3724
0004787,244
0004788,155
0004789,7114
0004790,10488
0004791,1290
0004792,578
0004793,233
0004794,113
0004795,87
0004796,259
0004797,71
0004798,1836
0004799,3923
0004800,118
0004801,16872
0004802,440
0004803,397
0004804,1017
0004805,35416
0004806,13
0004807,371
0004808,151
0004809,233
0004810,410
0004811,222
0004812,1140
0004813,257
0004814,643
0004815,3390
0004816,7538
0004817,471
0004818,121
0004819,743
0004820,7031
0004821,176
0004822,228
0004823,1409
0004824,12650
0004825,577
0004826,383
0004827,424
0004828,168
0004829,35846
0004830,1654
0004831,15411
0004832,117
0004833,35349
0004834,301
0004835,153
0004836,289
0004837,60
0004838,330
0004839,99
0004840,1008
0004841,20144
0004842,111
0004843,6722
0004844,177
0004845,2503
0004846,476
0004847,49636
0004848,1237
0004849,14107
0004850,291
0004851,158
0004852,9022
0004853,124
0004854,120
0004855,189
0004856,109
0004857,2804
0004858,138
0004859,154
0004860,63
0004861,452
0004862,28370
0004863,120
0004864,1111
0004865,4006
0004866,4014
0004867,10253
0004868,516
0004869,1709
0004870,20999
0004871,191
0004872,348
0004873,94
0004874,22226
0004875,109
0004876,10552
0004877,10782
0004878,3016
0004879,156
0004880,68
0004881,10772
0004882,153
0004883,54974
0004884,23103
0004885,201
0004886,3404
0004887,1730
0004888,5625
0004889,212
0004890,5053
0004891,300
0004892,79
0004893,102
0004894,128
0004895,2173
0004896,71
0004897,451
0004898,1379
0004899,351
0004900,281
0004901,192
0004902,2493
0004903,72
0004904,5818
0004905,88
0004906,33227
0004907,184
0004908,158
0004909,266
0004910,1158
0004911,98
0004912,14078
0004913,1058
0004914,38289
0004915,145
0004916,584
0004917,155
0004918,1249
0004919,10203
0004920,229
0004921,154
0004922,205
0004923,2532
0004924,2533
0004925,198
0004926,2160
0004927,381
0004928,355
0004929,119
0004930,1972
0004931,41679
0004932,28448
0004933,171
0004934,108
0004935,306
0004936,1773
0004937,451
0004938,320
0004939,147
0004940,322
0004941,153
0004942,840
0004943,4292
0004944,473
0004945,175
0004946,611
0004947,1625
0004948,2982
0004949,12821
0004950,164
0004951,102754
0004952,476
0004953,2051
0004954,240
0004955,94
0004956,32344
0004957,141
0004958,135
0004959,259
0004960,363
0004961,102
0004962,253
0004963,491
0004964,1742
0004965,245
0004966,1296
0004967,80
0004968,915
0004969,187
0004970,3829
0004971,787
0004972,97491
0004973,178
0004974,128
0004975,109
0004976,124
0004977,35088
0004978,8211
0004979,2857
0004980,356
0004981,1114
0004982,124
0004983,317
0004984,150
0004985,3220
0004986,159
0004987,98
0004988,1289
0004989,557
0004990,793
0004991,1006
0004992,262
0004993,162
0004994,103
0004995,8654
0004996,151847
0004997,169
0004998,402
0004999,442
0005000,892
0005001,508
0005002,200
0005003,96
0005004,13893
0005005,4073
0005006,542
0005007,276
0005008,448
0005009,106
0005010,11503
0005011,78
0005012,253
0005013,312
0005014,1518
0005015,849
0005016,9732
0005017,223
0005018,681
0005019,184
0005020,16474
0005021,448
0005022,900
0005023,350
0005024,382
0005025,22316
0005026,1073
0005027,195
0005028,196
0005029,803
0005030,152
0005031,588
0005032,107
0005033,15941
0005034,139
0005035,9644
0005036,84
0005037,77
0005038,138
0005039,160
0005040,1914
0005041,7278
0005042,8721
0005043,1252
0005044,140
0005045,345
0005046,87
0005047,3032
0005048,1128
0005049,134
0005050,22979
0005051,141
0005052,778
0005053,242
0005054,103652
0005055,35335
0005056,35183
0005057,292
0005058,1259
0005059,5192
0005060,282
0005061,851
0005062,140
0005063,5480
0005064,1120
0005065,367
0005066,1625
0005067,255
0005068,195
0005069,41595
0005070,140
0005071,25111
0005072,1573
0005073,2042
0005074,234
0005075,14904
0005076,5053
0005077,82
0005078,256
0005079,237
0005080,610
0005081,183
0005082,318
0005083,680
0005084,16635
0005085,113084
0005086,240
0005087,26501
0005088,135
0005089,199
0005090,1624
0005091,232
0005092,11522
0005093,637
0005094,2422
0005095,494
0005096,2012
0005097,3687
0005098,78
0005099,1309
0005100,133
0005101,173
0005102,134
0005103,17292
0005104,17661
0005105,4926
0005106,2430
0005107,551
0005108,241
0005109,247
0005110,243
0005111,1647
0005112,75824
0005113,623
0005114,113
0005115,145
0005116,396
0005117,762
0005118,6350
0005119,205
0005120,1887
0005121,17335
0005122,244
0005123,262
0005124,246
0005125,115
0005126,155
0005127,498
0005128,437
0005129,426
0005130,2095
0005131,319
0005132,173
0005133,117
0005134,153
0005135,3563
0005136,475
0005137,26631
0005138,632
0005139,2733
0005140,4643
0005141,6003
0005142,95
0005143,525
0005144,210
0005145,958
0005146,850
0005147,140
0005148,376
0005149,7851
0005150,94
0005151,14995
0005152,426
0005153,217
0005154,63666
0005155,190
0005156,13881
0005157,260
0005158,479
0005159,319
0005160,371
0005161,48
0005162,7794
0005163,118
0005164,1428
0005165,141
0005166,2303
0005167,147
0005168,397
0005169,52939
0005170,2266
0005171,971
0005172,93
0005173,109
0005174,2831
0005175,1381
0005176,322
0005177,498
0005178,217
0005179,2937
0005180,541
0005181,96602
0005182,1004
0005183,84
0005184,367
0005185,2038
0005186,224
0005187,15950
0005188,87
0005189,196
0005190,13896
0005191,29721
0005192,373
0005193,73
0005194,1429
0005195,170
0005196,1036
0005197,1643
0005198,813
0005199,2079
0005200,158
0005201,242
0005202,736
0005203,545
0005204,3691
0005205,422
0005206,1593
0005207,134
0005208,874
0005209,127
0005210,85
0005211,84
0005212,1161
0005213,129
0005214,558
0005215,1357
0005216,100
0005217,856
0005218,101
0005219,223
0005220,6492
0005221,2135
0005222,1478
0005223,40950
0005224,2301
0005225,167
0005226,65185
0005227,17104
0005228,186
0005229,1788
0005230,1254
0005231,3999
0005232,818
0005233,208
0005234,896
0005235,3162
0005236,2249
0005237,28640
0005238,289
0005239,53163
0005240,245
0005241,356
0005242,344
0005243,18905
0005244,1469
0005245,10355
0005246,172
0005247,177
0005248,113
0005249,105
0005250,16177
0005251,113
0005252,311
0005253,4970
0005254,6475
0005255,12877
0005256,157
0005257,11333
0005258,5902
0005259,115
0005260,52
0005261,283
0005262,296
0005263,540
0005264,178
0005265,98
0005266,150
0005267,422
0005268,1811
0005269,139
0005270,134
0005271,784
0005272,1126
0005273,172
0005274,293
0005275,82
0005276,83
0005277,9747
0005278,480
0005279,189
0005280,4303
0005281,282
0005282,262
0005283,3286
0005284,310
0005285,1146
0005286,733
0005287,27398
0005288,201
0005289,104
0005290,543
0005291,485
0005292,14427
0005293,89348
0005294,1240
0005295,357
0005296,6419
0005297,6045
0005298,6202
0005299,2403
0005300,281
0005301,238
0005302,750
0005303,255
0005304,1507
0005305,2305
0005306,388
0005307,407
0005308,3627
0005309,23374
0005310,107
0005311,130
0005312,764
0005313,181
0005314,628
0005315,213
0005316,110
0005317,232944
0005318,78584
0005319,891
0005320,35643
0005321,178
0005322,170
0005323,201
0005324,102
0005325,1759
0005326,8624
0005327,46673
0005328,2808
0005329,74
0005330,2902
0005331,154
0005332,99
0005333,12227
0005334,514
0005335,147
0005336,1627
0005337,160
0005338,4089
0005339,99
0005340,268
0005341,2552
0005342,4765
0005343,1285
0005344,1583
0005345,89080
0005346,88
0005347,250
0005348,130
0005349,48
0005350,525
0005351,5206
0005352,440
0005353,279
0005354,268
0005355,2531
0005356,1014
0005357,232
0005358,590
0005359,915
0005360,33906
0005361,488
0005362,1093
0005363,44761
0005364,198
0005365,137
0005366,2478
0005367,7019
0005368,5029
0005369,1231
0005370,123
0005371,459
0005372,158
0005373,209
0005374,1356
0005375,116
0005376,184
0005377,174
0005378,166
0005379,552
0005380,128
0005381,175
0005382,123
0005383,375
0005384,2298
0005385,2182
0005386,124
0005387,2812
0005388,123
0005389,406
0005390,12363
0005391,20079
0005392,128
0005393,395
0005394,1297
0005395,1995
0005396,536
0005397,542
0005398,121
0005399,310
0005400,1083
0005401,122795
0005402,3445
0005403,971
0005404,155
0005405,1629
0005406,5258
0005407,1376
0005408,164
0005409,182
0005410,205
0005411,78
0005412,232
0005413,585
0005414,23646
0005415,9897
0005416,1168
0005417,1858
0005418,204
0005419,1292
0005420,115
0005421,17745
0005422,96
0005423,1692
0005424,105
0005425,2446
0005426,516
0005427,170
0005428,238
0005429,95
0005430,32366
0005431,274
0005432,2273
0005433,1094
0005434,34079
0005435,8383
0005436,253
0005437,129
0005438,426
0005439,283
0005440,165
0005441,158
0005442,134
0005443,467
0005444,1757
0005445,6462
0005446,205
0005447,1355
0005448,26473
0005449,256
0005450,141
0005451,235
0005452,43
0005453,127
0005454,1332
0005455,6359
0005456,123
0005457,111
0005458,125
0005459,901
0005460,178
0005461,252
0005462,9881
0005463,1089
0005464,1519
0005465,167
0005466,415
0005467,5165
0005468,3524
0005469,179
0005470,137
0005471,1034
0005472,75801
0005473,2410
0005474,1215
0005475,938
0005476,1537
0005477,33401
0005478,108
0005479,378
0005480,1392
0005481,2726
0005482,85
0005483,737
0005484,188
0005485,623
0005486,43
0005487,347
0005488,6629
0005489,500
0005490,140
0005491,102
0005492,354
0005493,7077
0005494,80
0005495,324
0005496,155714
0005497,1655
0005498,120
0005499,5109
0005500,69
0005501,176
0005502,1906
0005503,6307
0005504,536
0005505,106
0005506,1342
0005507,1135
0005508,2715
0005509,1023
0005510,5021
0005511,904
0005512,197
0005513,3522
0005514,382
0005515,57954
0005516,11009
0005517,796
0005518,11716
0005519,11142
0005520,362
0005521,2057
0005522,21861
0005523,469
0005524,4794
0005525,1597
0005526,103
0005527,349
0005528,24508
0005529,329
0005530,7496
0005531,2143
0005532,592
0005533,601
0005534,548
0005535,87
0005536,213
0005537,565
0005538,43630
0005539,5657
0005540,127
0005541,818
0005542,692
0005543,1443
0005544,11535
0005545,20077
0005546,520
0005547,223
0005548,75
0005549,14823
0005550,149
0005551,132
0005552,114
0005553,526
0005554,1806
0005555,144
0005556,515
0005557,293
0005558,669
0005559,1717
0005560,9655
0005561,42100
0005562,18040
0005563,3416
0005564,2624
0005565,787
0005566,182
0005567,189
0005568,449
0005569,846
0005570,1013
0005571,76698
0005572,427
0005573,151
0005574,274
0005575,69
0005576,2559
0005577,5523
0005578,561
0005579,1749
0005580,120
0005581,542
0005582,92470
0005583,3558
0005584,70
0005585,123
0005586,141
0005587,8796
0005588,555
0005589,32218
0005590,1576
0005591,10248
0005592,78
0005593,155
0005594,250
0005595,193
0005596,184
0005597,68
0005598,2609
0005599,160
0005600,130
0005601,36600
0005602,1039
0005603,436
0005604,3432
0005605,1770
0005606,139
0005607,16811
0005608,597
0005609,1186
0005610,291
0005611,236
0005612,6309
0005613,119
0005614,79325
0005615,66
0005616,1838
0005617,7219
0005618,103
0005619,75
0005620,85
0005621,16376
0005622,2616
0005623,711
0005624,324
0005625,12298
0005626,89
0005627,1494
0005628,65317
0005629,4278
0005630,1341
0005631,206
0005632,1203
0005633,6910
0005634,103
0005635,94
0005636,3334
0005637,346
0005638,4335
0005639,2284
0005640,1206
0005641,112
0005642,3010
0005643,281
0005644,4754
0005645,843
0005646,10558
0005647,2861
0005648,278
0005649,135
0005650,10043
0005651,12918
0005652,5889
0005653,1047
0005654,313
0005655,2133
0005656,23342
0005657,2106
0005658,5353
0005659,2046
0005660,191
0005661,568
0005662,627
0005663,6150
0005664,176
0005665,14620
0005666,392
0005667,11322
0005668,119
0005669,144
0005670,1468
0005671,4419
0005672,5105
0005673,134
0005674,108
0005675,160
0005676,243
0005677,138
0005678,99
0005679,1378
0005680,762
0005681,205
0005682,169
0005683,1732
0005684,172
0005685,247
0005686,3690
0005687,130
0005688,198
0005689,147
0005690,146
0005691,128
0005692,19749
0005693,1091
0005694,405
0005695,65630
0005696,6626
0005697,114
0005698,202
0005699,3262
0005700,4012
0005701,107
0005702,1511
0005703,316
0005704,19421
0005705,1292
0005706,388
0005707,2127
0005708,17922
0005709,306
0005710,11515
0005711,234
0005712,640
0005713,184
0005714,1624
0005715,229
0005716,1577
0005717,496
0005718,778
0005719,239
0005720,202
0005721,196
0005722,301
0005723,176
0005724,1544
0005725,540
0005726,92
0005727,28679
0005728,167
0005729,185
0005730,23257
0005731,3689
0005732,90408
0005733,131
0005734,1413
0005735,2128
0005736,872
0005737,496
0005738,12409
0005739,165
0005740,93
0005741,158
0005742,1256
0005743,160
0005744,2130
0005745,98
0005746,525
0005747,765
0005748,394
0005749,91
0005750,123
0005751,6402
0005752,113
0005753,90
0005754,162
0005755,212
0005756,137
0005757,132
0005758,258
0005759,219
0005760,38571
0005761,2629
0005762,61093
0005763,146
0005764,736
0005765,2689
0005766,703
0005767,1029
0005768,465
0005769,154
0005770,155
0005771,780
0005772,499
0005773,330
0005774,197
0005775,54444
0005776,101
0005777,507
0005778,28610
0005779,601
0005780,280
0005781,329
0005782,2109
0005783,797
0005784,182
0005785,198
0005786,307
0005787,56451
0005788,56102
0005789,167
0005790,180
0005791,69
0005792,129
0005793,52848
0005794,97
0005795,69
0005796,99
0005797,117
0005798,761
0005799,2332
0005800,482
0005801,766
0005802,1101
0005803,217
0005804,226
0005805,3955
0005806,1507
0005807,80836
0005808,2474
0005809,11835
0005810,305
0005811,118
0005812,4612
0005813,1153
0005814,74466
0005815,779
0005816,545
0005817,176
0005818,262
0005819,630
0005820,613
0005821,1549
0005822,325
0005823,2852
0005824,178
0005825,221
0005826,572
0005827,746
0005828,631
0005829,120
0005830,346
0005831,1066
0005832,288
0005833,327
0005834,173
0005835,181
0005836,31432
0005837,18459
0005838,749
0005839,386
0005840,4398
0005841,359
0005842,2252
0005843,16917
0005844,620
0005845,14225
0005846,263
0005847,8195
0005848,324
0005849,120
0005850,98
0005851,211
0005852,96
0005853,1301
0005854,15872
0005855,109
0005856,9648
0005857,547
0005858,3039
0005859,160
0005860,785
0005861,8950
0005862,127318
0005863,2604
0005864,542
0005865,166
0005866,156
0005867,524
0005868,124
0005869,3103
0005870,503
0005871,1099
0005872,122
0005873,86
0005874,98
0005875,16131
0005876,1448
0005877,2503
0005878,1030
0005879,102
0005880,200
0005881,6085
0005882,18440
0005883,573
0005884,6148
0005885,152
0005886,8828
0005887,338
0005888,2418
0005889,294
